Photo Name,Latitude,Longitude,Altitude,Yaw,Pitch,Roll,Horizontal Accuracy,Vertical Accuracy
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124254_0569.JPG,25.355319233,46.452454818,695.425,-93.7,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124257_0570.JPG,25.355310438,46.45231724,695.425,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124259_0571.JPG,25.355302864,46.452182256,695.431,-93.7,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124302_0572.JPG,25.355294476,46.45204416,695.431,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124305_0573.JPG,25.355285657,46.451909412,695.423,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124307_0574.JPG,25.355277618,46.45177355,695.419,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124310_0575.JPG,25.355269454,46.451635473,695.385,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124313_0576.JPG,25.355261179,46.451500881,695.42,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124316_0577.JPG,25.355254536,46.451367053,695.435,-93.7,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124318_0578.JPG,25.355245764,46.451229006,695.462,-93.7,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124321_0579.JPG,25.355238132,46.451093385,695.473,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124324_0580.JPG,25.355230263,46.450956593,695.466,-93.7,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124327_0581.JPG,25.355221782,46.450820712,695.453,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124329_0582.JPG,25.355213285,46.45068317,695.435,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124332_0583.JPG,25.355204953,46.450549301,695.433,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124335_0584.JPG,25.35519679,46.45041644,695.477,86.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124337_0585.JPG,25.355190617,46.45038835,695.449,-101.1,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124338_0586.JPG,25.355177625,46.450396688,695.465,-176.2,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124341_0587.JPG,25.355101126,46.450407551,695.454,3.1,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124343_0588.JPG,25.354991516,46.450409864,695.462,3.1,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124346_0589.JPG,25.354903658,46.450412548,695.503,3.1,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124348_0590.JPG,25.354914417,46.450428277,695.443,88,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124351_0591.JPG,25.354925348,46.450512345,695.487,87.9,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124353_0592.JPG,25.354931953,46.450642878,695.489,-92,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124356_0593.JPG,25.354940338,46.450780797,695.469,87.9,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124359_0594.JPG,25.354949638,46.450916027,695.473,-92,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124402_0595.JPG,25.354958763,46.451053312,695.478,87.9,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124404_0596.JPG,25.354965955,46.451188813,695.486,-92,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_006_Mapping3/DJI_20210329124407_0597.JPG,25.354974252,46.451323956,695.466,87.9,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124658_0001.JPG,25.354976489,46.451382795,695.477,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124701_0002.JPG,25.354978931,46.451434393,695.46,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124704_0003.JPG,25.354985335,46.451542753,695.499,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124707_0004.JPG,25.354993367,46.451682388,695.504,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124709_0005.JPG,25.355002042,46.451820304,695.474,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124712_0006.JPG,25.355011269,46.451953422,695.464,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124715_0007.JPG,25.355019147,46.452089519,695.499,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124718_0008.JPG,25.355029464,46.45222657,695.477,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124720_0009.JPG,25.355037262,46.452362049,695.469,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124723_0010.JPG,25.355044193,46.452498626,695.464,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124726_0011.JPG,25.355052497,46.452634506,695.462,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124729_0012.JPG,25.355060654,46.452769536,695.454,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124731_0013.JPG,25.355069059,46.45290734,695.466,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124734_0014.JPG,25.355076834,46.453041729,695.437,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124737_0015.JPG,25.355085295,46.453175778,695.437,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124740_0016.JPG,25.355093194,46.453313123,695.471,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124742_0017.JPG,25.355101669,46.453448826,695.488,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124745_0018.JPG,25.355110564,46.453584747,695.502,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124748_0019.JPG,25.355119496,46.453722626,695.516,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124750_0020.JPG,25.355126862,46.453856973,695.491,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124753_0021.JPG,25.355135229,46.453994671,695.461,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124756_0022.JPG,25.355143458,46.45412971,695.444,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124759_0023.JPG,25.355150971,46.454264554,695.462,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124801_0024.JPG,25.3551585,46.454400311,695.446,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124804_0025.JPG,25.355167069,46.454534792,695.469,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124807_0026.JPG,25.355175775,46.454670832,695.449,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124810_0027.JPG,25.355184532,46.454806274,695.427,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124812_0028.JPG,25.355193132,46.454943174,695.429,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124815_0029.JPG,25.355200275,46.455082382,695.462,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124818_0030.JPG,25.355208143,46.45521627,695.448,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124821_0031.JPG,25.355216578,46.455351717,695.44,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124823_0032.JPG,25.355225208,46.455491741,695.497,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124826_0033.JPG,25.35523367,46.455624148,695.45,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124829_0034.JPG,25.355242104,46.455759825,695.428,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124832_0035.JPG,25.35525059,46.455895561,695.44,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124834_0036.JPG,25.355258712,46.456030576,695.458,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124837_0037.JPG,25.355267166,46.456167786,695.461,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124840_0038.JPG,25.355275283,46.456303499,695.456,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124843_0039.JPG,25.355283164,46.456439104,695.482,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124845_0040.JPG,25.355291411,46.456575422,695.448,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124848_0041.JPG,25.355299057,46.45671077,695.43,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124851_0042.JPG,25.35530687,46.456845434,695.478,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124854_0043.JPG,25.355314869,46.456980925,695.457,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124856_0044.JPG,25.355323653,46.457118594,695.438,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124859_0045.JPG,25.355331956,46.457254817,695.456,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124902_0046.JPG,25.355339947,46.45739069,695.438,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124904_0047.JPG,25.355347714,46.457525443,695.409,87.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124907_0048.JPG,25.355356532,46.457663595,695.456,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124910_0049.JPG,25.355365457,46.457799664,695.477,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124913_0050.JPG,25.355373736,46.457933438,695.492,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124915_0051.JPG,25.355380979,46.458069112,695.444,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124918_0052.JPG,25.355388959,46.458205083,695.392,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124921_0053.JPG,25.355396725,46.458329731,695.458,-92.3,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124922_0054.JPG,25.355393099,46.458342557,695.426,98.3,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124924_0055.JPG,25.35537798,46.458338828,695.415,163.7,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124926_0056.JPG,25.35529433,46.458352172,695.461,164.4,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124929_0057.JPG,25.355179697,46.458380228,695.448,-15.5,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124932_0058.JPG,25.355106832,46.458393987,695.51,-13.2,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124933_0059.JPG,25.355113817,46.458378051,695.47,-95.4,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124936_0060.JPG,25.355116054,46.458285631,695.457,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124939_0061.JPG,25.355107685,46.458148785,695.471,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124941_0062.JPG,25.355099293,46.458011136,695.467,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124944_0063.JPG,25.355090795,46.457870552,695.428,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124947_0064.JPG,25.355083185,46.457739909,695.436,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124950_0065.JPG,25.355074586,46.45760406,695.44,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124952_0066.JPG,25.355066541,46.45746716,695.478,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124955_0067.JPG,25.355058587,46.457333187,695.473,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329124958_0068.JPG,25.355050166,46.457195533,695.44,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125001_0069.JPG,25.355041912,46.457059908,695.439,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125003_0070.JPG,25.35503394,46.456924156,695.472,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125006_0071.JPG,25.35502725,46.456789294,695.482,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125009_0072.JPG,25.355018842,46.456653299,695.45,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125011_0073.JPG,25.35501048,46.456516133,695.438,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125014_0074.JPG,25.355002195,46.456377708,695.429,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125017_0075.JPG,25.354993747,46.456245906,695.453,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125020_0076.JPG,25.354985391,46.456110121,695.462,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125022_0077.JPG,25.354976539,46.455973517,695.513,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125025_0078.JPG,25.354968507,46.455837883,695.503,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125028_0079.JPG,25.354960418,46.455699852,695.484,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125031_0080.JPG,25.354952403,46.455563417,695.471,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125033_0081.JPG,25.354944439,46.455430881,695.488,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125036_0082.JPG,25.35493613,46.455294906,695.427,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125039_0083.JPG,25.354926397,46.455157877,695.415,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125042_0084.JPG,25.354918005,46.455022597,695.435,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125044_0085.JPG,25.354910845,46.454885677,695.46,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125047_0086.JPG,25.354904,46.454750278,695.432,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125050_0087.JPG,25.354895927,46.454614702,695.455,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125053_0088.JPG,25.354886939,46.454478367,695.458,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125055_0089.JPG,25.354878307,46.454342367,695.475,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125058_0090.JPG,25.354871012,46.454205967,695.453,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125101_0091.JPG,25.354863263,46.454068877,695.461,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125104_0092.JPG,25.354854204,46.453935283,695.468,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125106_0093.JPG,25.354845573,46.453800175,695.437,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125109_0094.JPG,25.35483683,46.453660573,695.437,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125112_0095.JPG,25.354829013,46.453528061,695.48,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125115_0096.JPG,25.354820222,46.453391046,695.507,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125117_0097.JPG,25.354812294,46.453256126,695.495,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125120_0098.JPG,25.354804062,46.453120839,695.471,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125123_0099.JPG,25.354795768,46.452985514,695.442,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125125_0100.JPG,25.35478687,46.452849708,695.455,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125128_0101.JPG,25.354778248,46.452714239,695.452,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125131_0102.JPG,25.354770211,46.452578322,695.426,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125134_0103.JPG,25.354762543,46.45244114,695.455,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125136_0104.JPG,25.354754494,46.452303323,695.486,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125139_0105.JPG,25.354746683,46.452171255,695.493,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125142_0106.JPG,25.354738942,46.452034903,695.461,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125145_0107.JPG,25.354729747,46.451897843,695.457,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125147_0108.JPG,25.354721089,46.451760216,695.458,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125150_0109.JPG,25.354713511,46.451625857,695.428,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125153_0110.JPG,25.354706233,46.451490883,695.465,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125156_0111.JPG,25.354698301,46.451355516,695.456,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125158_0112.JPG,25.354688902,46.45121696,695.462,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125201_0113.JPG,25.354681106,46.451082311,695.467,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125204_0114.JPG,25.354673693,46.450945883,695.471,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125207_0115.JPG,25.354664645,46.450810657,695.472,-94,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125209_0116.JPG,25.354655288,46.450675001,695.471,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125212_0117.JPG,25.354645549,46.450540378,695.448,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125215_0118.JPG,25.354638767,46.450415209,695.451,85.9,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125216_0119.JPG,25.354634056,46.450401828,695.398,-103.7,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125217_0120.JPG,25.354620398,46.450409581,695.446,-175.6,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125220_0121.JPG,25.35454254,46.450416084,695.47,-176.3,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125223_0122.JPG,25.35442323,46.450416117,695.456,-176.3,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125226_0123.JPG,25.354346069,46.450421148,695.495,3.6,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125227_0124.JPG,25.354356171,46.450435025,695.5,91.3,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125230_0125.JPG,25.354370684,46.450526448,695.504,89.9,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125233_0126.JPG,25.354378425,46.450664441,695.508,-90,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125235_0127.JPG,25.354385805,46.450801458,695.448,89.9,-89.9,0,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125238_0128.JPG,25.354393498,46.450938592,695.448,-90,-89.9,180,0.03,0.06
C:/Users/janev/Desktop/DCIM/DJI_202103291204_007_Mapping3/DJI_20210329125241_0129.JPG,25.354401064,46.451072251,695.454,89.9,-89.9,0,0.03,0.06
